aggregation_level,service_mode,reporting_group,measure_group,measure,category,weighted_percent,ObjectId
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,North Station,Trip Purpose and Frequency,Trip Purpose,Home-based Other,0.156134646,7942
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Saint Mary's Street to Coolidge Corner,Income,Title VI Low-Income,Yes,0.753012392,7943
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,North Station,Trip Purpose and Frequency,Trip Purpose,Non-home Based,0.115238162,7944
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,North Station,Fares,Reduced Fares,Transportation Access Pass (TAP),0.021852419,7945
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Saint Mary's Street to Coolidge Corner,Income,Title VI Low-Income,No,0.246987608,7946
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,North Station,Vehicles,Cars per Capita,0,0.359141392,7947
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,North Station,Fares,Reduced Fares,Blind Access CharlieCard,0.000744709,7948
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Saint Mary's Street to Coolidge Corner,Other Demographics,Ability to Understand English,Always,0.958411296,7949
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,North Station,Vehicles,Cars per Capita,Strictly between 0 and 0.5,0.255124314,7950
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,North Station,Fares,Reduced Fares,Other Reduced or Free Fare,0.006697433,7951
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Saint Mary's Street to Coolidge Corner,Other Demographics,Ability to Understand English,Often,0.022802148,7952
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,North Station,Vehicles,Cars per Capita,Strictly between 0.5 and 1,0.047822177,7953
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,North Station,Income,Household Income,Less than 30% of Area Median Income,0.130156554,7954
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Saint Mary's Street to Coolidge Corner,Other Demographics,Ability to Understand English,Sometimes,0.007963592,7955
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,North Station,Vehicles,Cars per Capita,1 or more,0.136525656,7956
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,North Station,Income,Household Income,30% to 60% of Area Median Income,0.238379229,7957
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Saint Mary's Street to Coolidge Corner,Other Demographics,Ability to Understand English,Never,0.010822964,7958
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,North Station,Vehicles,Usable Cars,0,0.339862071,7959
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,North Station,Income,Household Income,60% to 80% of Area Median Income,0.189197912,7960
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Saint Mary's Street to Coolidge Corner,Other Demographics,Age,Under 18,0.009541966,7961
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,North Station,Vehicles,Usable Cars,1,0.358868231,7962
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,North Station,Income,Household Income,80% to 100% of Area Median Income,0.137584362,7963
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Saint Mary's Street to Coolidge Corner,Other Demographics,Age,18 to 25,0.354361615,7964
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,North Station,Vehicles,Usable Cars,2,0.231007919,7965
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,North Station,Vehicles,Usable Cars,3 or more,0.070261779,7966
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Park Street,Access Mode,Access to First MBTA Service,Walked,0.869993726,7967
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Park Street,Access Mode,Access to First MBTA Service,Carpooled or Dropped off by Personal Vehicle,0.052523157,7968
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Park Street,Access Mode,Access to First MBTA Service,Drove Alone,0.022202246,7969
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Park Street,Access Mode,Access to First MBTA Service,Private Shuttle or Other Transit,0.017613676,7970
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Park Street,Access Mode,Access to First MBTA Service,Taxi or Rideshare Company,0.026718,7971
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Park Street,Access Mode,Access to First MBTA Service,"Bike, Scooter or Other Micromobility",0.007503758,7972
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Park Street,Access Mode,Access to First MBTA Service,The RIDE,0.003445436,7973
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Park Street,Alternative Modes,Alternative Mode,Different MBTA Service,0.331005389,7974
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Saint Mary's Street to Coolidge Corner,Other Demographics,Age,26 to 34,0.377387726,7975
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Saint Mary's Street to Coolidge Corner,Other Demographics,Age,35 to 44,0.181595932,7976
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Saint Mary's Street to Coolidge Corner,Other Demographics,Age,45 to 64,0.056536062,7977
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Saint Mary's Street to Coolidge Corner,Other Demographics,Age,65 or older,0.0205767,7978
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Saint Mary's Street to Coolidge Corner,Other Demographics,Gender,Woman,0.519654377,7979
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Saint Mary's Street to Coolidge Corner,Other Demographics,Gender,Man,0.468775797,7980
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Saint Mary's Street to Coolidge Corner,Other Demographics,Gender,Non-Binary,0.008294274,7981
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Saint Mary's Street to Coolidge Corner,Other Demographics,Gender,Prefer not to say,0.003275553,7982
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Saint Mary's Street to Coolidge Corner,Race and Ethnicity,Hispanic or Latino/Latina,Yes,0.09711557,7983
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Saint Mary's Street to Coolidge Corner,Race and Ethnicity,Hispanic or Latino/Latina,No,0.899601042,7984
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Saint Mary's Street to Coolidge Corner,Race and Ethnicity,Hispanic or Latino/Latina,Prefer not to say,0.003283388,7985
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Saint Mary's Street to Coolidge Corner,Race and Ethnicity,Race,American Indian or Alaska Native,0.017227837,7986
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Saint Mary's Street to Coolidge Corner,Race and Ethnicity,Race,Asian,0.198601979,7987
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Saint Mary's Street to Coolidge Corner,Race and Ethnicity,Race,Black or African American,0.195700211,7988
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,North Station,Income,Household Income,100% to 140% of Area Median Income,0.10793486,7989
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,North Station,Income,Household Income,140% to 200% of Area Median Income,0.040351826,7990
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,North Station,Income,Household Income,200% or more of Area Median Income,0.01932358,7991
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,North Station,Income,Household Income,Prefer not to say,0.137071679,7992
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,North Station,Income,Title VI Low-Income,Yes,0.646326793,7993
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,North Station,Income,Title VI Low-Income,No,0.353673207,7994
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,North Station,Other Demographics,Ability to Understand English,Always,0.944712175,7995
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,North Station,Other Demographics,Ability to Understand English,Often,0.029892814,7996
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,North Station,Other Demographics,Ability to Understand English,Sometimes,0.01849239,7997
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,North Station,Other Demographics,Ability to Understand English,Never,0.004447193,7998
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,North Station,Other Demographics,Ability to Understand English,Prefer not to say,0.002455428,7999
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,North Station,Other Demographics,Age,Under 18,0.017617784,8000
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Alternative Modes,Alternative Mode,Different MBTA Service,0.535125092,8001
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Alternative Modes,Alternative Mode,Drive Alone,0.148652488,8002
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Alternative Modes,Alternative Mode,Taxi or Rideshare Company,0.240807403,8003
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Alternative Modes,Alternative Mode,Walk,0.197312877,8004
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Alternative Modes,Alternative Mode,Drive or Ride in a Carpool,0.112439137,8005
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Alternative Modes,Alternative Mode,"Bike, Scooter, or Other Micromobility",0.220585414,8006
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Alternative Modes,Alternative Mode,Private Shuttle or Other Transit,0,8007
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Alternative Modes,Alternative Mode,Other,0,8008
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Alternative Modes,Used Alternative Mode,No,0.823018526,8009
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Alternative Modes,Used Alternative Mode,Yes,0.176981474,8010
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Fares,Fare Product,Monthly Pass,0.432149222,8011
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Fares,Fare Product,Pay-as-you-go,0.373766779,8012
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Fares,Fare Product,7-day Pass,0.159971495,8013
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Saint Mary's Street to Coolidge Corner,Race and Ethnicity,Race,Middle Eastern or North African,0.037184845,8014
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Fares,Fare Product,Student Pass (M7),0.006518591,8015
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Fares,Fare Product,Semester Pass,0.015985135,8016
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Fares,Fare Product,1-day Pass,0.004583671,8017
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Fares,Fare Product,Other,0.007025108,8018
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Fares,Reduced Fares,Full Fare,0.813429436,8019
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Fares,Reduced Fares,Full Fare - Subsidized by Employer,0.135992914,8020
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Fares,Reduced Fares,Senior CharlieCard,0.004569912,8021
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Fares,Reduced Fares,Youth Pass,0.017866262,8022
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Fares,Reduced Fares,Transportation Access Pass (TAP),0.028141477,8023
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Income,Household Income,Less than 30% of Area Median Income,0.060053062,8024
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Income,Household Income,30% to 60% of Area Median Income,0.291467273,8025
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Income,Household Income,60% to 80% of Area Median Income,0.215620936,8026
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Income,Household Income,80% to 100% of Area Median Income,0.194302178,8027
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Income,Household Income,100% to 140% of Area Median Income,0.07799665,8028
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Income,Household Income,140% to 200% of Area Median Income,0.068024128,8029
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Income,Household Income,200% or more of Area Median Income,0.052838158,8030
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Income,Household Income,Prefer not to say,0.039697616,8031
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Income,Title VI Low-Income,Yes,0.590586132,8032
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Income,Title VI Low-Income,No,0.409413868,8033
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Other Demographics,Ability to Understand English,Always,0.940343242,8034
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Other Demographics,Ability to Understand English,Often,0.04475859,8035
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Other Demographics,Ability to Understand English,Sometimes,0.011829961,8036
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Other Demographics,Ability to Understand English,Never,0.003068207,8037
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Other Demographics,Age,Under 18,0.003001804,8038
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Other Demographics,Age,18 to 25,0.309305449,8039
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Other Demographics,Age,26 to 34,0.390799054,8040
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Other Demographics,Age,35 to 44,0.231235312,8041
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Other Demographics,Age,45 to 64,0.056518558,8042
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Other Demographics,Age,65 or older,0.009139824,8043
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Other Demographics,Gender,Woman,0.647299608,8044
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Other Demographics,Gender,Man,0.305177664,8045
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Other Demographics,Gender,Non-Binary,0.040518709,8046
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Other Demographics,Gender,Other,0.002434108,8047
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Other Demographics,Gender,Prefer not to say,0.004569912,8048
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Race and Ethnicity,Hispanic or Latino/Latina,Yes,0.195126396,8049
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Race and Ethnicity,Hispanic or Latino/Latina,No,0.798119363,8050
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Union Square,Race and Ethnicity,Hispanic or Latino/Latina,Prefer not to say,0.006754241,8051
